_id,image_url,new_id,title,ingredients,servings,instructions,dairy_free,gluten_free,pescatarian,vegetarian,nut_free,cycle_phase,free_version,breakfast,lunch,dinner,snack
64d104c68a3a343dcd6553f2,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Belgian_Endive_And_Apple_Salad_with_Cranberry_Vinaigrette_generated_64d104c68a3a343dcd6553f2.jpeg,64d104c68a3a343dcd6553f2,Belgian Endive And Apple Salad with Cranberry Vinaigrette,"['2 tb Olive oil; (preferably extra-virgin)', '2 tb Frozen cranberry juice concentrate; thawed', '1 tb White wine vinegar', '3 Heads Belgian endive; thinly sliced crosswise', '2 Red Delicious or Fuji apples; unpeeled, cored, chopped', '1/2 c Chopped fresh cranberries', '1/4 c Thinly sliced green onions', '1/4 c Walnuts; toasted, coarsely chopped']",1,"['Whisk oil, cranberry juice concentrate and vinegar in small bowl to blend', 'Season to taste with salt and pepper', 'Combine endive and apples in medium bowl', 'Pour dressing over; toss to coat', 'Sprinkle cranberries, green onions and walnuts over and serve', 'Makes 4 Servings', 'Per serving: 700 Calories (kcal); 48g Total Fat; (55% calories from fat); 27g Protein; 58g Carbohydrate; 0mg Cholesterol; 343mg Sodium Food Exchanges: 1/2 Grain(Starch); 1 Lean Meat; 11 Vegetable; 0 Fruit; 8 1/2 Fat; 0 Other Carbohydrates']",True,True,False,True,False,Menstrual,True,False,True,False,True
64d104c38a3a343dcd65537a,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Benedictine_Nuns_Raspberry_And_Strawberry_Shortcake_generated_64d104c38a3a343dcd65537a.jpeg,64d104c38a3a343dcd65537a,Benedictine Nuns - Raspberry And Strawberry Shortcake,"['35 g Fresh raspberries or frozen raspberries; (12 ounces) slowly thawed', '20 g Self raising flour; (7 ounces)', '2 5 g; (1 ounce) ground almonds', '1/4 ts Salt', '2 ts Cinnamon', '8 5 g; (3 ounces) caster sugar', '1 Egg; beaten', '15 ml Milk; (1/4 pint)', '1 tb Raspberry jam', '2 5 g; (1 ounce) icing sugar', '1/4 pt Double cream']",1,"['Sift flour, almonds, salt and cinnamon into a bowl and rub in the butter, mix in the sugar', 'Add the beaten egg and milk to make a scone-like dough', 'Divide dough in two and gently shape each half to fit into greased 20cm/8-inch sandwich tins', 'Cook in a preheated oven at 230Ec/450EF/Gas 8 for 10 to15 minutes', 'Remove from the oven and cool on a wire rack', 'When cold spread one of the layers with raspberry jam, then generously with the double cream and raspberries', 'Sprinkle raspberries with icing sugar, cover with the second layer and top with more cream', 'Decorate with a few raspberries', 'Best eaten when fresh']",False,False,False,True,False,Ovulatory,True,False,False,False,True
64d104d08a3a343dcd65558a,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Benne_Seed_Raisin_Bars_generated_64d104d08a3a343dcd65558a.jpeg,64d104d08a3a343dcd65558a,Benne Seed Raisin Bars,"['2 Sticks unsalted butter; softened (1 cup)', '1 c Firmly packed light brown sugar', '2/3 c Tahini; (sesame seed paste)', '1 lg Egg', '1 1/2 ts Vanilla', '1/2 ts Salt', '2 c All-purpose flour', '1 c Raisins; chopped', '1/2 c Benne; (sesame) seeds, toasted lightly and cooled']",1,"['Preheat oven to 350F', 'In a large bowl with an electric mixer cream butter and sugar until light and fluffy', 'Add tahini and beat until combined well', 'Beat in egg, vanilla, and salt', 'Add flour and beat batter until just combined', 'Beat in raisins and benne seeds', 'Spread batter evenly in a buttered jelly-roll pan, 15 1/2 by 10 1/2 by 1 inch, and bake in middle of oven until a tester comes out clean, about 16 to 20 minutes', 'Let cool in pan on a rack and cut into 36 bars', 'Bars may be made 3 days in advance and kept in an airtight container', 'Makes 36 bars']",False,False,False,True,True,Luteal,False,True,False,False,True
64d104cc8a3a343dcd6554fb,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Berries_Tossed_in_Plum_Wine_And_Lime_Juice_generated_64d104cc8a3a343dcd6554fb.jpeg,64d104cc8a3a343dcd6554fb,Berries Tossed in Plum Wine And Lime Juice,"['6 oz Fresh blueberries', '6 oz Fresh raspberries', '1/4 c Plum wine', '(or other sweet fruity wine)', '1 1/2 ts Lime juice', '1 1/2 ts Sugar']",4,"['Combine berries, wine, lime juice and sugar in bowl and toss well', 'Chill', 'Yields 4 servings', 'Each serving: 96 calories; 3 mg sodium; 0 cholesterol; 1 gram fat; 21 grams carbohydrates; 1 gram protein; 2', '33 grams fiber']",True,True,False,True,True,Follicular,False,True,False,False,False
64d104db8a3a343dcd65575a,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Best Roast Duck_generated_64d104db8a3a343dcd65575a.jpeg,64d104db8a3a343dcd65575a,Best Roast Duck,"['5 lb Long Island duck - (to 5 1/2 lbs); thawed', 'If frozen', '4 1/2 qt Duck stock saved from a prior roasting', '(or Basic Chicken Stock; or three', '1 46 ounce can chicken broth; skimmed)', '1 ts Kosher salt', '3/4 ts Freshly-ground black pepper', '1/2 c Skimmed stock from duck or water; for deglazing', '=== OPTIONAL INGREDIENT ===', '1/2 Recipe Star Anise Rub; see * Note']",2,"['* Note: See the ""Star Anise Rub"" recipe which is included in this collection', 'Remove the duck from the refrigerator', 'Remove innards, remove wing tips, trim neck, and remove extra fat', 'Let sit at room temperature for the 20 minutes that are needed for the next step', 'Pour stock into a tall narrow stockpot', 'Be sure there is enough room left in the pot for the duck', 'By using a narrow pot, less stock is needed to cover the duck than in a wider pot', 'Add the wing tips, neck, giblets, and any blood from the duck', 'Cover the pot and bring to a boil over high heat', 'Meanwhile, using the tines of a fork, thoroughly prick the duck all over, paying special attention to the fattiest areas', 'Insert the tines at an angle so there is a minimum risk of pricking the meat beneath', 'Carefully lower the duck into the boiling stock, neck end first, allowing the cavity to fill with stock so the duck sinks to the bottom of the pot', 'To keep the duck submerged, place a plate or pot cover over the duck to weight it down', 'The Japanese otoshi-buta wooden lids that are 1 1/2 to 2 inches smaller than the diameter of the pot are perfect', 'When the stock returns to a boil, reduce the heat and simmer 45 minutes', 'Even with the plate as weight, the duck will tend to float to the surface, so check about every 10 to 15 minutes to see that the duck remains submerged', 'Keep the stock at a gentle simmer; if it boils, the duck will rise to the surface', 'When the duck has finished simmering, spoon 1 tablespoon of the duck fat off the top of the stock and spread it in the bottom of a shallow 12- by 8- by 1 1/2-inch roasting pan', 'Remove the plate and carefully lift out the duck, holding it over the pot to drain any liquid from the cavity', 'Place duck in roasting pan', 'Do not tuck the neck flap under the duck', 'Spread it out in the pan', 'Pat the duck thoroughly dry and lightly coat the skin with the salt and pepper or the Star Anise Rub, gently pressing them against the skin', 'The duck is hot and the skin is tender, so work carefully', 'The duck may be prepared ahead up to this point and refrigerated for a day', 'If made ahead, return duck to room temperature', 'If proceeding with roasting right away, for optimum results, leave the duck sitting out at room temperature for 30 minutes to permit the skin to dry and heat the oven to 500 degrees with oven rack on the second level from the bottom', 'Place duck in oven legs first', 'Roast 30 minutes', 'After 10 minutes, spoon out the fat that accumulates in the roasting pan', 'Move the duck around in the pan with a wooden spatula to prevent the skin from sticking to the bottom of the pan', 'If it is easier, remove the pan from the oven being careful of the hot fat and spoon off fat', 'This will avoid getting fat on the inside of the oven, which would smoke', ""Make sure the oven door is closed, so that the temperature doesn't go down"", 'After the full 30 minutes, remove the duck from the pan', 'Pour or spoon off the fat, and deglaze pan with stock or water', 'When time is available, skim duck stock and place in freezer containers for the next time, or add carcasses and bones back into pan and cook as Duck Stock, Double Rich', 'This recipe yields 2 to 4 servings']",True,True,False,False,True,Menstrual,False,False,False,True,False
64d104db8a3a343dcd65575b,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Bhumi Battakh Duck Mughlai_generated_64d104db8a3a343dcd65575b.jpeg,64d104db8a3a343dcd65575b,Bhumi Battakh (Duck) Mughlai,"['1 Duck cut in joints', '5 Red chillies; (5 to 6)', '2 ts Pepper', '6 Pods garlic', 'Salt to taste', 'A few poppy seeds.']",1,"['Cook the meat with ground masala and salt and keep aside', 'When it is dry, fry the pieces and arrange in a flat dish', 'Garnish it with fresh mint leaves, tomato slices and chipped potatoes']",True,True,False,False,True,Menstrual,False,False,True,True,False
64d104cd8a3a343dcd655507,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Bibb_Watercress_And_Mint_Salad_generated_64d104cd8a3a343dcd655507.jpeg,64d104cd8a3a343dcd655507,"Bibb, Watercress, And Mint Salad","['2 1/2 tb Sherry vinegar; (available at specialty foods shops)or white-wine vinegar', '2 ts Dijon-style mustard', '1/2 c Olive oil', '5 Heads Bibb lettuce; leaves torn into bite-size pieces,rinsed, and spun dry (about 10 cups)', '2 lg Bunc watercress; coarse stems discarded and the leavesrinsed and spun dry (about 5 cups)', '2 c Fresh mint leaves; rinsed and spun dry']",1,"['In a bowl whisk together the vinegar, the mustard, and salt and pepper to taste, add the oil in a stream, whisking, and whisk the dressing until it is emulsified', 'In a large bowl toss the greens with the dressing', 'Serves 8']",True,True,False,True,True,Luteal,True,False,False,False,True
64d104c98a3a343dcd655473,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Big_Blueberry_Popover_generated_64d104c98a3a343dcd655473.jpeg,64d104c98a3a343dcd655473,Big Blueberry Popover,"['1 c Milk', '1/2 ts Vanilla extract', '2 tb Butter; melted', '1/4 ts Salt', '1/8 ts Fresh; ground nutmeg', '1/4 c Granulated white sugar', '1 c Sifted white wheat flour', '2 Eggs; beaten', '1/4 ts Ground cinnamon', '1 c Blueberries or berries']",6,"['Mix first 5 ingredients plus 3 tablespoon sugar in a large bowl', 'Stir in flour, then eggs until just combined; let this batter stand for 5 minutes', 'Meanwhile, mix remaining 1 tablespoon sugar and cinnamon in a separate bowl; set aside', 'Adjust oven rack to middle position and heat oven to 450F', 'Place berries in a buttered 9-inch pie pan', 'Pour batter over the berries; sprinkle cinnamon-sugar over the batter', 'Transfer pan to the oven and bake for 20 minutes', 'Reduce oven temperature to 350F; bake until popover is firm and golden brown, 15 to 20 minutes longer', 'Cut popover into wedges and serve immediately']",False,False,False,True,True,Menstrual,True,True,False,False,False
64d104c68a3a343dcd655402,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Bigos_Sauerkraut_Stew__generated_64d104c68a3a343dcd655402.jpeg,64d104c68a3a343dcd655402,Bigos (Sauerkraut Stew),"['4 Mushroom, dried Water', '2 lb Sauerkraut', '1 lg Apple; peeled/cored/sliced', '20 oz Tomato; canned', '5 Peppercorn', '1 Bay leaf', '1 lb Polish sausage; diced', '1 lb Stewing beef', '1 c Bacon; coarsely chopped']",6,"['Soak the mushrooms in 1/4 cup water for 2 hours', 'Bring to boil and simmer for 1/2 hour', 'Slice', 'Wash the sauerkraut and sqeeze it', 'Add mushrooms and the liquid in which they were cooked', 'Add the apples, the tomatoes, peppercorns and bay leaf', 'Cover and simmer for 1 hour and 15 minutes', 'Add the meat and the bacon', 'Simmer 1 hour longer', 'My method differs a little bit', 'I rinse the sauerkraut and simmer it for about a 1/2 hour', 'In a separate pot I simmer the stewing beef for the same amount of time with whatever spices happen to fall into my hands at the time, including the peppercorns and the bay leaf', 'Meanwhile, in a large fry pan I fry the bacon, a large diced onion, the Polish sausage and the mushrooms', 'Then I drain the sauerkraut and mix it into the beef', 'Into that I mix in the bacon mixture', 'Then I simmer all that for about another hour', 'This dish tastes best reheated the next day', 'Serve with steamed potatoes or rye bread', 'Excellent for banquets and buffet entertaining', 'It also freezes well', 'per Teresa Stalis']",True,True,False,False,True,Follicular,False,False,True,True,False
64d104db8a3a343dcd65575d,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Bird Dog Stuffed Duck with Spicy Fruit Dressing_generated_64d104db8a3a343dcd65575d.jpeg,64d104db8a3a343dcd65575d,Bird Dog Stuffed Duck with Spicy Fruit Dressing,"['2 sm Ducks', 'Stuffing:', '3 c Toasted bread cubes', 'Rind of 1 orange, grated', '1 ts Grated lemon rind', '1/2 c Cubed orange sections', '3 tb Chopped onion', '1 ts Salt', '1/4 ts Spoon ground cloves', '1/2 ts Ground ginger', 'Pepper to taste']",4,"['Combine all stuffing ingredients, and fill body cavity of cleaned duck', 'Fill loosely and do not pack', 'This amount is enough for two small ducks or one four pound duck', 'Roast in 350 oven for two hours, basting with orange juice', 'Increase heat to 425 for 20 minutes longer or until leg moves easily', 'Note: After serving, remove the stuffing from the cavity and refrigerate any leftover meat', 'Never store any fowl with stuffing in the body cavity for this is conducive to bacteria growth']",True,False,False,False,True,Menstrual,True,False,False,True,False
64d104c88a3a343dcd65543e,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Blackberry_Brandy_Sour_Cream_Jell_O_Cake_generated_64d104c88a3a343dcd65543e.jpeg,64d104c88a3a343dcd65543e,Blackberry Brandy Sour Cream Jell-O Cake,"['6 tb Black raspberry jello', '1/2 c Blackberry brandy, hot', '1 c Sour cream', '1 c Butter', '2 c Sugar', '6 Eggs', '1 ts Vanilla', '1/2 ts Lemon extract', '1/2 ts Almond extract', '1/2 ts Rum flavoring', '3 c Flour, unsifted', '1/2 ts Baking soda', '3/4 ts Salt', 'Powdered sugar, sift (opt)']",10,"['Dissolve jello in hot brandy', 'Cool, then combine with sour cream', 'Cream together butter and sugar until light and fluffy; add eggs, one at a time beating well after each', 'Mix in vanilla, lemon extract, almond extract and rum flavoring', 'Mix together dry ingredients and add alternately with the cooled jello mix to the butter-sugar mix; beat well after each addition', 'Bake in a well buttered and lightly floured 10"" tube or Bundt pan in a preheated 350~F oven', 'Bake about 75 minutes', 'Cool in pan 20 minutes, turn out and finish cooling on rack', 'Dust with sifted powdered sugar if desired']",False,False,False,True,True,Menstrual,True,True,False,False,True
64d104c88a3a343dcd65543f,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Blackberry_Cake_generated_64d104c88a3a343dcd65543f.jpeg,64d104c88a3a343dcd65543f,Blackberry Cake,"['1 White cake mix with pudding', '1 3 oz pkg black raspberry-fla', '1 c Vegetable oil', '1/2 c Milk', '4 Eggs', '1 c Fresh or frozen blackberries', '1 c Flaked coconut', '1 c Chopped pecans ----icing-----', '1/2 c Butter or margarine; softene', ""1 lb Confectioners' sugar"", '4 Milk', '1/2 c Fresh or frozen blackberries', '1/2 c Flaked coconut', '1/2 c Chopped pecans']",12,"['In a mixing bowl, combine cake mix, gelatin, oil and milk; mix until blen Add eggs, one at a time, beating well after each addition', 'Fold in blackberries, coconut and pecans', 'Pour into three greased 9-inch round bak pans', 'Bake at 350 for 25 to 30 minutes or until cake tests done; cool in p 10 minutes before removing to wire racks', 'Icing: Cream butter in a mixing bowl', 'Add sugar and milk; beat until des consistency is reached', 'Stir in blackberries, coconut and pecans', 'Frost to of two layers; stack on serving plate with plain layer on top', 'Frost top a sides of cake']",False,True,False,True,False,Menstrual,False,False,False,False,True
